Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Termination_Reason;Department;Job Title;Salary;Salary_Band;Performance Rating;Engagement_Score;Last_Promotion_Date;Remote_Eligible;Overtime
00-64402540;Stanley;Johnson;Male;New York;New York City;Bachelor;26/03/1998;02/03/2023;;;Finance;Accountant;71646;Band 1 (Bottom 25%);Excellent;4.6;17/05/2024;Yes;No
00-84633131;Sherry;Wood;Male;North Carolina;Raleigh;Bachelor;29/02/1980;16/02/2023;;;Customer Service;Help Desk Technician;73129;Band 2 (25-50%);Good;3.0;;No;Yes
00-18580762;Carolyn;Ortiz;Female;New York;Rochester;High School;25/08/1978;16/02/2020;;;Customer Service;Support Specialist;69118;Band 2 (25-50%);Satisfactory;2.6;25/12/2022;No;Yes
00-97469782;Mike;Roberts;Male;New York;New York City;Bachelor;05/07/1989;22/07/2016;;;Finance;Accounts Payable Specialist;80661;Band 4 (Top 25%);Good;3.2;24/10/2018;No;No
00-25747238;Eric;Watson;Male;New York;Rochester;High School;28/08/1991;26/05/2017;;;IT;IT Support Specialist;87791;Band 4 (Top 25%);Satisfactory;2.8;21/02/2020;No;No
00-34150810;Kevin;Tucker;Male;Virginia;Virginia Beach;Master;01/09/1959;04/11/2015;;;IT;System Administrator;125177;Band 4 (Top 25%);Excellent;3.8;23/10/2016;Yes;No
00-52184106;Douglas;Bowers;Male;New York;New York City;Bachelor;15/07/2000;12/06/2016;;;Sales;Sales Specialist;129005;Band 4 (Top 25%);Good;3.7;03/09/2018;No;Yes
00-37679708;Brandon;Shannon;Male;North Carolina;Charlotte;Bachelor;24/11/1969;12/12/2022;;;Operations;Logistics Coordinator;85172;Band 4 (Top 25%);Good;3.9;11/11/2024;No;Yes
00-44461808;Justin;White;Female;New York;Rochester;Bachelor;12/10/1978;15/10/2023;;;Operations;Logistics Coordinator;59508;Band 1 (Bottom 25%);Satisfactory;3.0;;No;Yes
00-26739248;Tracy;Martinez;Female;New York;Buffalo;Bachelor;17/03/1984;15/05/2020;;;Customer Service;Customer Service Representative;77532;Band 3 (50-75%);Good;3.1;21/03/2022;No;No
00-33032191;Carlos;Williams;Male;New York;Buffalo;Bachelor;16/10/1977;06/07/2019;;;Sales;Sales Specialist;100785;Band 4 (Top 25%);Good;3.5;05/12/2021;No;Yes
00-43331239;Ashley;Knight;Female;New York;New York City;Bachelor;12/11/1990;16/12/2018;;;Operations;Logistics Coordinator;70046;Band 2 (25-50%);Good;3.0;22/05/2021;No;No
00-49379055;Matthew;Bennett;Male;New York;Buffalo;Bachelor;19/10/1987;21/11/2022;;;Customer Service;Help Desk Technician;112504;Band 4 (Top 25%);Satisfactory;2.5;;No;Yes
00-87453221;Jennifer;Obrien;Male;New York;Rochester;Bachelor;22/11/1990;22/10/2020;;;Customer Service;Customer Service Representative;80613;Band 4 (Top 25%);Good;3.2;07/02/2023;No;Yes
00-57260360;Dillon;Fields;Female;New York;Buffalo;High School;04/08/1978;23/10/2021;;;Operations;Inventory Specialist;74052;Band 3 (50-75%);Satisfactory;3.1;03/09/2024;No;Yes
00-23288780;Shannon;Cole;Male;New York;Buffalo;Bachelor;15/01/2003;03/12/2022;;;IT;IT Support Specialist;70093;Band 2 (25-50%);Satisfactory;3.2;;No;No
00-14930347;Jessica;Davis;Female;New York;New York City;Bachelor;16/01/1982;31/08/2017;;;Operations;Operations Analyst;87113;Band 3 (50-75%);Good;3.8;12/08/2019;No;No
00-38885391;Elizabeth;Ortiz;Female;North Carolina;Raleigh;Bachelor;18/06/1972;31/03/2024;;;IT;System Administrator;96884;Band 2 (25-50%);Satisfactory;3.2;;Yes;No
00-38996393;Rachel;Morgan;Male;Michigan;Warren;Bachelor;06/07/1959;18/01/2020;;;Operations;Operations Analyst;118558;Band 4 (Top 25%);Needs Improvement;1.9;;No;Yes
00-93525402;Susan;Wu;Female;Michigan;Grand Rapids;Bachelor;27/02/1998;13/10/2019;;;HR;Recruiter;76725;Band 3 (50-75%);Good;4.0;09/01/2022;Yes;Yes
00-44987131;Joshua;Davis;Male;New York;Rochester;Bachelor;30/09/1979;06/03/2018;;;Sales;Sales Representative;95382;Band 4 (Top 25%);Good;3.8;21/02/2020;No;Yes
00-71212377;Jasmine;Armstrong;Female;New York;New York City;Master;15/09/1998;05/11/2016;;;IT;System Administrator;126884;Band 4 (Top 25%);Excellent;3.9;21/10/2017;Yes;No
00-67088619;Kelsey;Parker;Male;New York;New York City;Bachelor;09/01/1997;07/09/2024;;;Operations;Inventory Specialist;59466;Band 1 (Bottom 25%);Good;3.0;;No;Yes
00-37348593;David;Hansen;Male;New York;New York City;Master;03/06/1969;15/03/2016;;;HR;HR Coordinator;91297;Band 4 (Top 25%);Good;3.2;25/11/2017;Yes;No
00-94975906;Stephanie;Weaver;Female;New York;Buffalo;Bachelor;11/03/2001;22/10/2022;;;Operations;Logistics Coordinator;67809;Band 2 (25-50%);Good;2.6;23/09/2024;No;Yes
00-59948088;Brian;Hudson;Male;New York;Rochester;Bachelor;12/09/1996;14/03/2020;;;Sales;Sales Representative;87222;Band 3 (50-75%);Good;3.8;15/06/2022;No;No
00-78642629;Karen;Shaw;Female;Michigan;Detroit;Bachelor;24/01/2004;08/01/2021;;;IT;System Administrator;113607;Band 4 (Top 25%);Satisfactory;3.3;24/03/2024;Yes;Yes
00-30601268;David;Mayer;Female;New York;Rochester;High School;02/09/1978;11/03/2018;;;IT;IT Support Specialist;78121;Band 3 (50-75%);Needs Improvement;1.8;;No;Yes
00-13477562;Suzanne;Hill;Female;New York;New York City;High School;08/08/1966;20/03/2024;;;Customer Service;Help Desk Technician;93406;Band 3 (50-75%);Excellent;3.6;;No;No
00-46255595;John;Thornton;Female;New York;Rochester;PhD;07/05/1983;10/12/2016;;;Sales;Sales Consultant;135366;Band 4 (Top 25%);Excellent;3.7;22/03/2018;No;No
00-83600812;Bethany;Miller;Male;New York;Rochester;Master;27/06/1985;27/07/2019;;;IT;System Administrator;87938;Band 1 (Bottom 25%);Good;3.5;07/05/2021;Yes;No
00-21941909;Catherine;Morales;Male;New York;New York City;Bachelor;13/12/1979;18/01/2018;;;Customer Service;Customer Service Manager;128098;Band 4 (Top 25%);Good;2.9;11/01/2020;No;No
00-46675397;Travis;Peck;Male;New York;New York City;Bachelor;20/04/1975;13/05/2017;;;IT;Software Developer;141522;Band 4 (Top 25%);Good;4.0;27/11/2018;Yes;Yes
00-11323834;Samuel;Perry;Female;Pennsylvania;Allentown;Bachelor;23/02/1960;29/11/2016;;;Finance;Accountant;80088;Band 2 (25-50%);Good;3.9;24/03/2019;Yes;No
00-24093227;Allison;Reyes;Male;New York;Buffalo;High School;11/08/1995;05/02/2023;;;Customer Service;Help Desk Technician;67138;Band 1 (Bottom 25%);Satisfactory;2.8;;No;Yes
00-80662368;Danny;Garcia;Female;North Carolina;Charlotte;High School;31/01/1985;07/03/2022;;;IT;IT Support Specialist;69358;Band 2 (25-50%);Satisfactory;2.9;28/12/2024;No;No
00-75715496;Justin;White;Male;Michigan;Warren;Bachelor;18/09/1991;25/10/2016;;;Operations;Logistics Coordinator;84705;Band 4 (Top 25%);Needs Improvement;2.2;;No;No
00-86793756;Christopher;Parker;Female;New York;New York City;High School;29/08/1984;08/06/2023;;;Customer Service;Support Specialist;57566;Band 1 (Bottom 25%);Satisfactory;2.8;;No;No
00-91532833;Erika;Brown;Male;New York;Rochester;Master;10/11/1974;06/05/2016;;;Operations;Operations Analyst;106730;Band 4 (Top 25%);Good;3.0;05/01/2018;No;No
00-52680752;Howard;Reeves;Female;New York;Rochester;Bachelor;02/05/1982;25/04/2024;;;Operations;Logistics Coordinator;57985;Band 1 (Bottom 25%);Satisfactory;3.2;;No;Yes
00-56328320;Peter;Flores;Female;Michigan;Warren;Bachelor;18/01/2001;10/06/2023;;;Sales;Sales Representative;55002;Band 1 (Bottom 25%);Satisfactory;2.4;;No;No
00-81361168;Patricia;Scott;Male;Michigan;Grand Rapids;PhD;16/10/1970;17/11/2020;;;Sales;Sales Specialist;70108;Band 1 (Bottom 25%);Good;3.4;27/12/2022;No;No
00-89498519;Rachel;Williams;Male;Michigan;Grand Rapids;Bachelor;20/08/1976;03/04/2016;;;Customer Service;Help Desk Technician;83311;Band 2 (25-50%);Good;4.5;17/07/2018;No;No
00-78929583;Karen;Willis;Female;New York;Buffalo;High School;15/05/1967;11/07/2022;;;Operations;Inventory Specialist;73340;Band 3 (50-75%);Satisfactory;2.9;;No;Yes
00-29148862;William;Gordon;Male;Virginia;Norfolk;Bachelor;28/03/1960;14/02/2018;;;Operations;Logistics Coordinator;85385;Band 4 (Top 25%);Good;3.8;20/05/2020;No;No
00-17095369;Joseph;Flores;Female;New York;Buffalo;PhD;26/06/1982;02/08/2024;;;Sales;Sales Specialist;91741;Band 3 (50-75%);Good;3.7;;No;Yes
00-43435196;Richard;Washington;Male;New York;Rochester;High School;03/05/1996;08/06/2022;;;Operations;Inventory Specialist;63537;Band 1 (Bottom 25%);Excellent;3.2;18/09/2023;No;No
00-71443076;Cynthia;Mcintyre;Male;New York;Rochester;Bachelor;08/06/1971;08/01/2017;;;Sales;Sales Representative;84835;Band 3 (50-75%);Satisfactory;2.6;31/08/2019;No;No
00-72903261;Joseph;Richmond;Male;New York;Rochester;Master;15/02/1980;19/09/2020;;;IT;Software Developer;121908;Band 4 (Top 25%);Excellent;4.9;24/11/2021;Yes;Yes
00-79873032;Craig;Hines;Female;New York;Rochester;Bachelor;02/02/1982;10/09/2024;;;Operations;Logistics Coordinator;69337;Band 2 (25-50%);Excellent;3.9;;No;No
00-95313518;Kristen;Torres;Male;New York;New York City;Bachelor;22/04/1981;07/06/2023;;;Operations;Logistics Coordinator;68771;Band 2 (25-50%);Good;3.1;;No;No
00-51974837;Sean;Mathis;Male;New York;New York City;Master;24/07/1971;14/07/2023;;;IT;Software Developer;104048;Band 2 (25-50%);Good;3.3;;Yes;No
00-20293588;James;Faulkner;Male;New York;Buffalo;High School;07/02/1980;25/05/2022;;;Operations;Inventory Specialist;64429;Band 1 (Bottom 25%);Satisfactory;2.7;;No;Yes
00-87217700;Amber;Jackson;Female;New York;Rochester;Master;07/01/1982;05/04/2016;;;Customer Service;Customer Service Manager;94973;Band 2 (25-50%);Good;3.7;07/03/2018;No;No
00-84378065;Amanda;Henderson;Male;New York;Rochester;Bachelor;28/11/1998;19/12/2024;;;Customer Service;Support Specialist;66013;Band 2 (25-50%);Satisfactory;2.7;;No;Yes
00-78274190;Angela;Williams;Male;New York;New York City;Master;28/11/1982;11/11/2024;;;IT;Software Developer;82646;Band 1 (Bottom 25%);Excellent;4.5;;Yes;No
00-76814283;Steven;Calderon;Male;New York;New York City;Bachelor;10/07/1972;22/04/2020;;;IT;System Administrator;100357;Band 3 (50-75%);Good;3.2;23/08/2022;Yes;Yes
00-26735821;Denise;Jackson;Male;New York;New York City;Bachelor;12/02/1964;24/01/2019;;;Operations;Logistics Coordinator;83709;Band 4 (Top 25%);Good;3.1;24/02/2021;No;Yes
00-10978481;Sarah;Olson;Female;New York;Rochester;Master;29/01/1995;21/08/2022;;;IT;Software Developer;120752;Band 3 (50-75%);Good;3.9;29/04/2024;Yes;No
00-56313253;John;Frazier;Male;New York;New York City;Bachelor;05/07/1977;17/05/2017;;;Sales;Sales Representative;103727;Band 4 (Top 25%);Satisfactory;3.8;14/07/2020;No;No
00-80881914;Megan;Lewis;Female;New York;Buffalo;Bachelor;26/09/1964;23/11/2022;;;Sales;Sales Representative;70326;Band 1 (Bottom 25%);Satisfactory;3.3;;No;Yes
00-70217057;William;Williams;Female;New York;New York City;Bachelor;31/05/1985;14/10/2024;;;Customer Service;Help Desk Technician;59011;Band 1 (Bottom 25%);Excellent;4.2;;No;No
00-80265183;Amanda;Jones;Female;New York;Buffalo;Bachelor;30/10/1971;04/02/2023;;;IT;Software Developer;92022;Band 1 (Bottom 25%);Satisfactory;3.0;;Yes;Yes
00-59264742;Randall;Martinez;Female;New York;Rochester;Bachelor;21/07/1988;24/02/2023;;;IT;IT Support Specialist;59530;Band 1 (Bottom 25%);Needs Improvement;1.9;;No;No
00-16832563;Jessica;Lutz;Male;New York;Buffalo;Bachelor;14/02/1982;08/12/2019;;;Operations;Inventory Specialist;81019;Band 4 (Top 25%);Good;3.6;21/07/2021;No;No
00-60101289;Ryan;Bishop;Female;Illinois;Aurora;High School;07/01/1976;07/11/2024;;;IT;IT Support Specialist;66893;Band 2 (25-50%);Satisfactory;2.6;;No;Yes
00-43522920;Lucas;Fleming;Male;New York;Buffalo;PhD;08/07/1962;14/05/2023;;;Sales;Sales Consultant;94168;Band 2 (25-50%);Excellent;4.7;15/06/2024;No;Yes
00-50154990;Cynthia;Petty;Female;Pennsylvania;Pittsburgh;Master;10/02/1987;02/10/2019;;;Operations;Operations Analyst;110407;Band 4 (Top 25%);Excellent;4.5;07/08/2020;No;Yes
00-10299883;Shawn;Sanchez;Male;New York;Rochester;Bachelor;23/05/1970;05/05/2022;;;Marketing;Marketing Coordinator;74867;Band 2 (25-50%);Good;3.3;09/12/2023;Yes;Yes
00-39187415;Matthew;Stevens;Male;New York;Buffalo;Bachelor;22/11/2003;20/08/2024;;;Operations;Logistics Coordinator;67899;Band 2 (25-50%);Good;2.4;;No;Yes
00-14755216;Mark;Sloan;Male;New York;Buffalo;Bachelor;14/01/1974;21/02/2024;;;Marketing;Content Creator;67070;Band 2 (25-50%);Good;3.1;;Yes;No
00-75534015;Deborah;Smith;Female;New York;New York City;PhD;13/07/1988;04/07/2016;;;Sales;Sales Specialist;112662;Band 4 (Top 25%);Good;3.0;03/06/2018;No;Yes
00-71787651;Adam;Smith;Male;New York;Buffalo;Bachelor;23/10/1980;09/03/2018;;;Operations;Inventory Specialist;77909;Band 3 (50-75%);Good;3.5;27/12/2019;No;No
00-10691813;Robert;Woodard;Female;New York;Buffalo;High School;09/05/1964;01/10/2018;;;Customer Service;Support Specialist;77977;Band 3 (50-75%);Satisfactory;2.6;06/08/2022;No;No
00-63964665;Tracy;Long;Female;New York;Rochester;Master;24/03/2002;01/02/2018;;;Operations;Operations Analyst;66982;Band 1 (Bottom 25%);Excellent;4.2;23/02/2019;No;No
00-76041312;Kristin;Banks;Female;New York;Buffalo;Bachelor;03/10/1971;31/01/2017;;;Customer Service;Support Specialist;78008;Band 3 (50-75%);Good;3.8;05/05/2019;No;No
00-30630696;Amanda;Stafford;Male;New York;New York City;Bachelor;04/04/1983;13/11/2019;;;Marketing;Content Creator;91538;Band 4 (Top 25%);Good;3.8;23/11/2021;Yes;Yes
00-30888358;Emily;Chambers;Female;New York;Buffalo;Bachelor;18/06/1983;18/05/2022;;;Customer Service;Customer Service Representative;62265;Band 1 (Bottom 25%);Satisfactory;3.0;;No;No
00-73176107;Teresa;Bennett;Male;Michigan;Grand Rapids;Bachelor;13/05/1989;22/08/2019;;;Operations;Inventory Specialist;72328;Band 3 (50-75%);Good;3.7;25/05/2021;No;Yes
00-67491018;Michael;Thompson;Female;North Carolina;Charlotte;Bachelor;16/11/1976;26/10/2023;;;Operations;Logistics Coordinator;62716;Band 1 (Bottom 25%);Good;3.3;;No;No
00-46169218;Lisa;Terrell;Male;New York;Buffalo;Bachelor;15/08/1978;18/02/2016;;;IT;Software Developer;141983;Band 4 (Top 25%);Good;4.1;27/02/2018;Yes;No
00-68969458;Steven;Mayer;Female;New York;New York City;High School;22/04/1986;22/06/2017;;;Customer Service;Support Specialist;70555;Band 2 (25-50%);Needs Improvement;2.1;;No;No
00-68245146;Albert;Paul;Female;New York;Rochester;Bachelor;26/07/1983;22/10/2015;;;Operations;Logistics Coordinator;79916;Band 3 (50-75%);Good;3.7;18/02/2018;No;No
00-24853291;Juan;Morse;Male;New York;New York City;Master;08/12/1985;19/05/2017;;;IT;System Administrator;101446;Band 3 (50-75%);Excellent;3.7;08/06/2018;Yes;No
00-62955068;James;Velasquez;Male;New York;New York City;High School;07/07/1963;31/08/2019;;;Customer Service;Customer Service Representative;64018;Band 1 (Bottom 25%);Satisfactory;2.6;11/11/2021;No;Yes
00-31516779;Kevin;Robbins;Male;New York;Rochester;Bachelor;16/04/1974;01/04/2022;;;Operations;Inventory Specialist;77442;Band 3 (50-75%);Excellent;5.0;09/07/2023;No;Yes
00-45675021;Tina;Coffey;Male;North Carolina;Raleigh;Master;06/11/1984;15/01/2016;;;Sales;Sales Consultant;108053;Band 3 (50-75%);Excellent;4.4;03/11/2016;No;No
00-76513956;Juan;Conway;Female;New York;Buffalo;High School;18/07/1985;02/10/2023;;;Customer Service;Support Specialist;60946;Band 1 (Bottom 25%);Satisfactory;2.6;;No;Yes
00-53605688;Catherine;Smith;Male;New York;Rochester;High School;15/02/1987;15/11/2022;;;Operations;Inventory Specialist;67969;Band 2 (25-50%);Excellent;3.8;22/10/2023;No;Yes
00-62190363;Danielle;Rodriguez;Female;Pennsylvania;Allentown;Master;18/01/1996;18/04/2017;;;IT;Software Developer;131699;Band 4 (Top 25%);Good;3.5;03/06/2019;Yes;No
00-12839001;Ashley;Snyder;Female;New York;New York City;Bachelor;26/06/1980;02/08/2016;;;Operations;Logistics Coordinator;81804;Band 4 (Top 25%);Satisfactory;3.1;16/07/2020;No;No
00-11831931;James;Rodgers;Male;New York;Rochester;Bachelor;09/03/1993;19/09/2022;;;Sales;Sales Representative;81792;Band 3 (50-75%);Satisfactory;2.8;;No;No
00-55921387;Faith;Cunningham;Male;New York;New York City;Master;14/06/1983;26/01/2019;;;IT;Software Developer;121808;Band 4 (Top 25%);Excellent;4.3;09/06/2020;Yes;No
00-11077619;Brianna;Reese;Female;New York;New York City;Bachelor;03/03/1980;19/02/2019;;;Finance;Accountant;83624;Band 2 (25-50%);Satisfactory;3.2;23/02/2022;Yes;No
00-75220319;Jordan;Hudson;Female;New York;Rochester;PhD;06/12/1964;29/03/2016;;;Sales;Sales Specialist;141932;Band 4 (Top 25%);Excellent;4.1;21/05/2017;No;Yes
00-92894635;Nicole;Daniel;Female;North Carolina;Raleigh;High School;30/11/1972;17/04/2017;;;Customer Service;Support Specialist;86650;Band 4 (Top 25%);Needs Improvement;2.3;;No;No
00-43482865;James;Gregory;Male;New York;Rochester;High School;21/08/1973;27/09/2017;;;Customer Service;Help Desk Technician;73619;Band 2 (25-50%);Satisfactory;3.1;06/08/2021;No;No
00-45370495;Erica;Mendez;Female;New York;Buffalo;Bachelor;08/04/1967;21/09/2024;;;Operations;Inventory Specialist;71976;Band 3 (50-75%);Good;3.3;;No;No
00-67600736;Ann;Gibson;Female;New York;New York City;Master;20/01/1996;15/06/2017;;;Customer Service;Customer Service Manager;133054;Band 4 (Top 25%);Good;3.7;04/11/2019;No;Yes
00-23833135;Danielle;Hahn;Male;New York;Rochester;Bachelor;24/07/2002;21/01/2022;;;Customer Service;Support Specialist;74970;Band 3 (50-75%);Good;3.8;04/05/2024;No;No
00-34318675;Melissa;Morris;Male;New York;New York City;Master;24/07/1982;24/11/2017;;;Customer Service;Customer Service Manager;100072;Band 3 (50-75%);Good;4.1;10/09/2019;No;No
00-95158087;Wanda;Hill;Female;New York;Rochester;Master;02/07/2003;22/09/2017;;;Sales;Sales Consultant;93694;Band 2 (25-50%);Excellent;4.2;27/11/2018;No;Yes
00-63859314;April;Simpson;Female;New York;Buffalo;Master;10/01/1983;20/07/2015;;;Finance;Financial Analyst;94422;Band 2 (25-50%);Excellent;3.9;03/07/2016;Yes;No
00-67217417;Katherine;Stephenson;Female;North Carolina;Greensboro;High School;24/12/1983;29/03/2015;;;Customer Service;Help Desk Technician;76604;Band 2 (25-50%);Satisfactory;3.0;15/02/2018;No;Yes
00-16839113;Brandon;Hull;Male;New York;Rochester;PhD;28/08/1977;26/07/2018;;;Sales;Sales Specialist;83816;Band 2 (25-50%);Needs Improvement;1.7;;No;No
00-95001425;Shane;Smith;Male;North Carolina;Charlotte;High School;26/10/1984;16/03/2024;;;Operations;Inventory Specialist;66967;Band 2 (25-50%);Needs Improvement;2.1;;No;Yes
00-67186933;Matthew;Beard;Female;Virginia;Virginia Beach;High School;31/12/1988;10/11/2019;;;Operations;Inventory Specialist;71775;Band 3 (50-75%);Needs Improvement;1.4;;No;Yes
00-96419192;Anthony;Mclaughlin;Male;New York;Buffalo;Bachelor;09/05/1987;24/09/2016;;;Finance;Financial Analyst;111145;Band 3 (50-75%);Satisfactory;3.4;12/09/2019;Yes;No
00-58798364;Rodney;Jones;Male;West Virginia;Morgantown;Bachelor;23/06/1980;08/04/2017;;;Customer Service;Support Specialist;93424;Band 4 (Top 25%);Good;4.0;07/08/2019;No;Yes
00-66112969;James;Murphy;Male;New York;New York City;Bachelor;26/03/1982;25/01/2017;;;Sales;Sales Consultant;106149;Band 3 (50-75%);Good;2.3;18/06/2019;No;No
00-15488046;Connie;Davis;Male;Illinois;Chicago;PhD;27/09/1965;06/07/2015;;;Sales;Sales Consultant;98864;Band 3 (50-75%);Good;4.0;03/06/2017;No;Yes
00-53169737;Ryan;Johnson;Male;New York;Rochester;Master;12/11/1979;06/11/2017;;;Operations;Operations Analyst;84201;Band 2 (25-50%);Good;3.9;13/05/2019;No;No
00-91405981;Connie;Cook;Male;New York;Rochester;High School;17/08/1992;07/04/2016;;;Customer Service;Support Specialist;95513;Band 4 (Top 25%);Needs Improvement;2.1;;No;No
00-75939337;John;Wells;Male;New York;Rochester;Bachelor;12/02/1992;13/05/2018;;;Operations;Inventory Specialist;85124;Band 4 (Top 25%);Good;3.0;21/09/2020;No;Yes
00-23003982;Marissa;Underwood;Female;Michigan;Detroit;Bachelor;19/11/1962;21/07/2022;;;Operations;Inventory Specialist;69709;Band 2 (25-50%);Good;2.8;23/03/2024;No;No
00-27489655;Laura;Harding;Male;New York;Rochester;PhD;09/11/1965;29/10/2018;;;Sales;Sales Consultant;84992;Band 1 (Bottom 25%);Excellent;3.8;22/01/2020;No;No
00-58504268;Carol;Gonzales;Female;New York;New York City;Bachelor;23/03/1997;07/02/2022;;;Operations;Logistics Coordinator;64666;Band 1 (Bottom 25%);Satisfactory;3.1;25/02/2024;No;No
00-91163313;Colleen;Riley;Female;Michigan;Grand Rapids;Bachelor;28/11/2001;03/02/2018;;;Finance;Accountant;62147;Band 1 (Bottom 25%);Satisfactory;2.4;20/11/2020;Yes;No
00-38190192;Terri;Rangel;Male;New York;New York City;Bachelor;08/07/1982;26/05/2020;;;Operations;Logistics Coordinator;81615;Band 4 (Top 25%);Excellent;4.5;20/11/2021;No;No
00-27513454;Lawrence;Abbott;Female;New York;Rochester;Bachelor;20/03/2000;26/01/2021;;;Operations;Inventory Specialist;69098;Band 2 (25-50%);Satisfactory;2.6;09/04/2023;No;Yes
00-15508152;Kimberly;Brown;Female;New York;Buffalo;Bachelor;04/06/1979;07/11/2020;;;IT;Software Developer;87454;Band 1 (Bottom 25%);Good;3.5;10/10/2022;Yes;No
00-35559565;Scott;Turner;Female;New York;Rochester;High School;11/10/1987;01/09/2017;;;Customer Service;Help Desk Technician;91920;Band 3 (50-75%);Needs Improvement;1.6;;No;No
00-20050169;Ryan;Garcia;Male;New York;Rochester;Bachelor;17/07/1996;22/01/2024;;;IT;IT Support Specialist;59726;Band 1 (Bottom 25%);Good;2.6;;No;Yes
00-50463479;Anita;Phillips;Female;New York;Buffalo;Bachelor;30/12/1981;29/05/2022;;;IT;System Administrator;83402;Band 1 (Bottom 25%);Excellent;4.6;03/06/2023;Yes;No
00-30625554;Richard;Williamson;Male;Illinois;Naperville;High School;10/12/1997;09/06/2015;;;Operations;Inventory Specialist;78365;Band 3 (50-75%);Needs Improvement;2.1;;No;No
00-83886279;Jesse;Greene;Female;New York;Buffalo;Bachelor;14/02/2003;14/09/2022;;;Customer Service;Customer Service Representative;54050;Band 1 (Bottom 25%);Good;3.2;;No;No
